"事务名称","应用名称","Apdex","响应时间中位数(ms)","响应时间 P75 (ms)","响应时间 P95 (ms)","响应时间 P99 (ms)","平均请求时间","吞吐率 (/s)","请求数","错误率(%)","错误次数","慢次数","异常次数","请求类型"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getSelectListDefinition.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.162222906403941","4.640902093596059","5.023845443349754","8.628389167785645","4.91","0.02","3455","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.seniorSelector.user/jquery.seniorSelector.userSelected2-lang.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.160560344827586","4.698814655172414","5.805206855138143","6.761042356491089","4.84","< 0.01","37","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getDictToStrMakeUpFlag.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.158482142857143","4.633896064493759","5.014227201803051","7.2890625","4.84","< 0.01","1625","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/*","org.springframework.boot.loader.WarLauncher","0.9991059454626732","4.153881543075245","4.6684586286804794","5.857142464059298","18.162568473815917","6.96","0.01","2237","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrOppDockingService.findDockList.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.153846153846154","11.725643382352942","16.281892871155456","40.221482679247856","7.41","< 0.01","68","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractUpdateService.getUpdateInfoData.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.152138157894737","4.622861842105263","4.9994407352648285","6.459754943847656","4.73","< 0.01","424","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getDictToStrFlag.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.149683544303797","4.633860759493671","5.02120253164557","7.071681618690491","4.84","< 0.01","1360","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractSignInfoService.getIsSignByContractId.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.1430196867061815","4.618477455546147","4.99884360084889","7.062202106822621","4.81","< 0.01","1331","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.currentUserGroup.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.134375","4.640625","5.045624935626984","5.775000214576721","4.58","< 0.01","24","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractUpdateService.getUpdateInfo.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.129464285714286","4.607142857142857","4.989285741533552","5.518125772476196","4.67","< 0.01","428","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getDictValueByKey.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.12516592920354","4.629673672566372","5.033279891562673","8.323585510253906","4.76","0.01","2027","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrHdWorkflowService.noOperator.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.118354430379747","4.637420886075949","5.052673972407474","27.40943694114685","4.96","< 0.01","486","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.currentUserOrgGroup.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.1175","4.62375","5.0287500000000005","5.718750715255737","4.60","< 0.01","30","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContactViewService.hasOtherInfo.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.110430743243243","4.620671452702703","5.028864055066496","18.880018293857574","6.26","< 0.01","179","0.00","0","0","0","Web请求"
"SpringController/${url.bpm.login.login.page}","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.110335195530726","4.602915502793296","4.996979777373415","6.847035884857178","4.47","< 0.01","418","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.getDictFlag.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.10829811443433","4.619778120936281","5.0289620547052785","9.35492442204402","4.79","0.02","2797","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/font-awesome/fonts/fontawesome-webfont.woff2","org.springframework.boot.loader.WarLauncher","1.0","4.090353260869565","4.649796195652174","6.264844715595245","15.289138913154602","5.16","< 0.01","61","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getDictInfoById.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.072010869565218","4.640625","5.498436391353607","6.699688017368317","4.61","< 0.01","31","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.subOrgExprSelector/jquery.subOrgExprSelector.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.060546875","4.587890625","5.009765625","5.624998569488525","4.60","< 0.01","40","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.currentUserOrgGroup.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.052556818181818","4.685369318181818","6.8886144161224365","27.836313262581825","5.12","< 0.01","99","0.00","0","0","0","Web请求"
"URI/grcv5/resources/PDF.js/web/locale/zh-CN/viewer.properties","org.springframework.boot.loader.WarLauncher","1.0","4.05","4.6125","5.0625","5.812499284744263","4.80","< 0.01","20","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.currentUserGroup.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.032838983050848","4.633474576271187","6.201559603214264","27.448322892189026","4.85","< 0.01","84","0.00","0","0","0","Web请求"
"SpringController/${url.bpm.login.login.page}","org.springframework.boot.loader.WarLauncher","1.0","4.020220588235294","4.640625","6.418526785714286","16.3740234375","4.89","< 0.01","125","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractUpdateService.getUpdateInfo.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.0173046875","4.55361328125","4.982660079002381","5.957935094833374","4.48","< 0.01","1017","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/template/textarea.html","org.springframework.boot.loader.WarLauncher","1.0","4.01625","4.573125","5.018625025749206","19.03836515545845","4.94","< 0.01","33","0.00","0","0","0","Web请求"
"SpringController/${url.rest.mobile.login}","org.springframework.boot.loader.WarLauncher","1.0","4.0078125","5.6953125","26.695897985249758","27.739180501550436","7.00","< 0.01","11","0.00","0","0","42","Web请求"
"URI/grcv5/resources/product/oppsiteSearchTemplate.html","org.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrPerformFeedbackService.hasFeedback.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getDictKeys.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/flowDesignService.getMessengersMap.dwr","org.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/resources/product/informationTemplate.html","org.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/template/admin/flowNew/flowPropertyTxtContent.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/bpm/create.htm","org.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleSetting/jquery.roleSetting.effectiveTab.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleSetting/jquery.roleSetting.ownerTab.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleOrgExprSelector/jquery.roleOrgExprSelector.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.0","4.625","6.328125","21.83436292409897","5.10","< 0.01","40","0.00","0","0","0","Web请求"
"URI/grcv5/resources/template/admin/flowNew/flowTemplateTree.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dictDesignService.getValueList.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/template/user/appUserCreate.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/indidocx/slplugin.rar","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/index.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","4.0","4.0","4.0","4.0","4.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.changeStatus.dwr","org.springframework.boot.loader.WarLauncher","1.0","398.5","402.75","406.1499997973442","406.83000016212463","398.50","< 0.01","4","0.00","0","0","12","Web请求"
"SpringController/${url.workflow.state2}","org.springframework.boot.loader.WarLauncher","0.8783783783783784","390.4553855895996","523.908761705671","915.4717266538137","1058.176787364384","430.65","< 0.01","37","0.00","0","0","37","Web请求"
"SpringController/${url.attachment}/${url.attachment.download}/preview","org.springframework.boot.loader.WarLauncher","0.9468085106382979","381.4984651045366","492.6306266784668","650.9460715754092","2320.2735371898743","416.77","< 0.01","47","0.00","0","1","47","Web请求"
"URI/grcv5/dwr/call/plaincall/hdCommunicationService.findCommunicationList.dwr","org.springframework.boot.loader.WarLauncher","1.0","38.443359375","86.49755859375","203.2478013629443","207.84956164401956","67.88","< 0.01","8","0.00","0","0","0","Web请求"
"URI/grcv5/wp/contractTemplate/templateView.htm","org.springframework.boot.loader.WarLauncher","1.0","38.443359375","71.33251953125","82.26650325453375","84.453301302623","60.50","< 0.01","2","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/user-tasks/inform (POST)","fawuorg.springframework.boot.loader.WarLauncher","1.0","38.443359375","103.248779296875","116.64975506061455","119.32995181088336","78.50","< 0.01","2","0.00","0","0","2","Web请求"
"SpringController/serverapi/cj/rest/dataCenter/upload (POST)","fawuorg.springframework.boot.loader.WarLauncher","1.0","38.443359375","52.859619140625","57.89951165486127","57.97990236291662","38.00","< 0.01","6","0.00","0","0","18","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractSignInfoService.updateContractInfo.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.19230769230769232","3740.9138213396072","4641.504185736179","43646.57965375697","52218.91593075139","8563.46","< 0.01","13","0.00","0","8","55","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductBusinessListService.findEditableList.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","37.8896484375","55.637752532958984","219.59561748672277","282.6524446092546","57.40","< 0.01","243","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrLasContractCloseService.getOppoEvaluateByContractId.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.9964028776978417","37.117818376659294","38.17672756498894","53.70057007111609","75.25289357453585","51.71","< 0.01","139","0.00","0","0","0","Web请求"
"SpringController/user/common/ProductExportController/exportExcel","org.springframework.boot.loader.WarLauncher","0.0","3618.0","3618.0","3618.0","3618.0","3618.00","< 0.01","1","0.00","0","1","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrLasContractCloseService.getOppoEvaluateByContractId.dwr","org.springframework.boot.loader.WarLauncher","0.9975961538461539","36.92474287974684","38.38711431962025","56.78500611344016","80.80312938708812","44.31","< 0.01","416","0.00","0","1","0","Web请求"
"URI/grcv5/wp/contractTemplate/contractTemplateList.htm","org.springframework.boot.loader.WarLauncher","1.0","36.58251953125","40.08251953125","44.01650328096002","44.80330096883699","37.67","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/wp/G_1_interimLimitMoney/G_1_interimLimitMoneyList.htm","org.springframework.boot.loader.WarLauncher","1.0","36.0","36.0","36.0","36.0","36.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/user-tasks/inform (POST)","org.springframework.boot.loader.WarLauncher","1.0","35.83251953125","92.3731689453125","106.47463154769503","109.29492743022274","58.00","< 0.01","3","0.00","0","0","3","Web请求"
"URI/grcv5/user/product/honorHalls/honorHallsList.jsp","org.springframework.boot.loader.WarLauncher","1.0","35.83251953125","60.748779296875","68.14975468302146","69.62995152478106","45.33","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrTodolistService.setSeenFlag.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.84375","349.88580456901997","656.8408355712891","2527.1937618101074","10250.124419923888","679.32","< 0.01","352","0.00","0","19","230","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrTodolistService.setSeenFlag.dwr","org.springframework.boot.loader.WarLauncher","0.8452554744525548","345.74450267444956","429.90761011297053","3143.40675265342","7193.4693410719465","679.66","< 0.01","685","0.00","0","61","451","Web请求"
"SpringController/serverapi/v1/operations/addWaterMark (POST)","org.springframework.boot.loader.WarLauncher","1.0","340.5841369628906","405.4573059082031","451.15755404414085","458.23151291703107","336.81","< 0.01","16","0.00","0","0","0","Web请求"
"SpringController/${url.workflow.logs2}","fawuorg.springframework.boot.loader.WarLauncher","1.0","34.5990234375","51.65826416015625","87.32292270567268","91.06458454113454","39.53","< 0.01","17","0.00","0","0","17","Web请求"
"URI/grcv5/dwr/call/plaincall/groupService.getChildren.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.9848484848484849","34.353640292553195","44.20986328125","249.76172518660314","763.9962018033257","73.89","< 0.01","66","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/roleService.getAuthorizedUsers.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","34.0","34.0","34.0","34.0","34.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/serverapi/restapi/other/v1/iam/draftContract (POST)","org.springframework.boot.loader.WarLauncher","0.0","3325.256730079651","3741.6283650398254","4074.7256531538183","4141.345150484911","3411.00","< 0.01","2","0.00","0","2","10","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrHdWorkflowService.inform.dwr","org.springframework.boot.loader.WarLauncher","1.0","328.0","328.0","328.0","328.0","328.00","< 0.01","1","0.00","0","0","3","Web请求"
"URI/grcv5/wp/G_1_legalInstitutionalLibrary/G_1_legalInstitutionLibList.htm","org.springframework.boot.loader.WarLauncher","1.0","32.95145089285714","38.443359375","46.088670659810305","47.61773473955691","33.00","< 0.01","12","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductBusinessListService.findEditableList.dwr","org.springframework.boot.loader.WarLauncher","1.0","32.757667335304056","45.95182800292969","144.11099788440126","360.94962730551407","45.81","< 0.01","569","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/flowDesignService.getSubGroupNode.dwr","org.springframework.boot.loader.WarLauncher","1.0","32.0361328125","38.83251953125","39.76650375779718","39.953300825785846","33.33","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.getAttachByTemp.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","32.0361328125","42.33251953125","51.66650242265314","53.53330122632906","31.00","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/wp/G_1_legalStaffManagement/G_1_legalAdviserInfo/G_1_legalAdviserinfoList.htm","org.springframework.boot.loader.WarLauncher","1.0","32.0","32.0","32.0","32.0","32.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/wp/G_1_LEGAL_FEES/G_1_lvshifeiyong.htm","org.springframework.boot.loader.WarLauncher","1.0","32.0","32.0","32.0","32.0","32.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.attachment}/${url.attachment.download}/previewAnnexWord","org.springframework.boot.loader.WarLauncher","0.8589743589743589","316.25669860839844","519.9989948272705","1494.1443350379486","2001.2291150041565","435.59","< 0.01","39","0.00","0","1","39","Web请求"
